1581399,47374,39.82,-84.88
26163,43113,39.6,-82.93
37999,46219,39.77,-86.14
1581398,47374,39.82,-84.88
26166,4347,44.29,-69.81
1532967,27410,36.07,-79.82
26184,47338,40.34,-85.35
1008398,2130,42.3,-71.11
1471091,60647,41.83,-87.68
26194,94549,37.9,-122.11
33760,20108,38.74,-77.48
1631631,98110,47.64,-122.53
26208,45658,38.77,-82.43
51302,30144,34.02,-84.61
26219,13346,42.82,-75.54
1722587,20910,39.01,-77.02
26222,13346,42.82,-75.54
1279421,20910,39.01,-77.02
51044,19143,39.95,-75.16
26238,11238,40.64,-73.94
49369,33141,25.77,-80.2
26255,22209,38.87,-77.1
1240552,60091,42.07,-87.72
37996,11215,40.64,-73.94
38542,19119,39.95,-75.16
1220,30680,33.99,-83.72
52795,47404,39.16,-86.52
33839,45246,39.09,-84.51
39176,20901,39.01,-77.02
26316,49649,44.58,-85.53
1013828,46278,39.77,-86.14
51816,13440,43.21,-75.47
26340,17543,40.15,-76.3
26346,79922,31.84,-106.43
51185,63303,38.79,-90.51
1061587,48823,42.73,-84.48
26398,19144,39.95,-75.16
1865432,19380,39.95,-75.6
1658006,60613,41.83,-87.68
26415,18055,40.58,-75.33
1259323,60613,41.83,-87.68
63773,46268,39.77,-86.14
1066174,47374,39.82,-84.88
1530060,41075,39.08,-84.45
26421,48624,43.98,-84.49
1750275,47374,39.82,-84.88
54613,11218,40.64,-73.94
26428,20815,38.98,-77.08
26429,17042,40.34,-76.42
1524125,53711,43.07,-89.38
1006868,38002,35.28,-89.66
26446,94704,37.86,-122.25
1410319,60647,41.83,-87.68
37992,2138,42.37,-71.11
37991,55406,44.96,-93.26
1915917,47394,40.17,-84.97
26484,85716,32.24,-110.92
37989,4101,43.66,-70.25
1280884,16827,40.77,-77.79
37988,77375,30.09,-95.61
1755633,47374,39.82,-84.88
1006835,20745,38.8,-76.99
1475545,45220,39.09,-84.51
49563,87505,35.67,-105.95
53204,14850,42.44,-76.5
1470060,35242,33.52,-86.79
1011345,47374,39.82,-84.88
1124949,60622,41.83,-87.68
37986,27278,36.07,-79.1
27021,47374,39.82,-84.88
1174886,44203,41.01,-81.6
67103,94158,37.76,-122.39
101000608,40207,38.22,-85.74
1071862,46219,39.77,-86.14
49526,47374,39.82,-84.88
16396,60637,41.83,-87.68
54533,47404,39.16,-86.52
1014021,63137,38.63,-90.24
34456,98368,48.03,-122.81
56477,49503,42.96,-85.65
26615,83204,42.73,-112.52
26621,16801,40.79,-77.85
26630,47330,39.81,-84.99
47923,60202,42.04,-87.68
1749370,6612,41.24,-73.31
68034,60091,42.07,-87.72
1014919,60091,42.07,-87.72
48150,27612,35.82,-78.65
26644,44333,41.08,-81.52
1185865,2130,42.3,-71.11
1067152,2163,42.35,-71.06
1181375,2163,42.35,-71.06
48151,47330,39.81,-84.99
1902405,46807,41.07,-85.13
26659,19010,40.02,-75.31
45753,2446,42.32,-71.14
49289,94530,37.91,-122.3
56277,46240,39.77,-86.14
39181,87501,35.67,-105.95
51258,47408,39.16,-86.52
33840,32714,28.66,-81.39
101000614,28806,35.57,-82.54
26690,32549,30.42,-86.61
51110,47401,39.16,-86.52
64648,46526,41.57,-85.83
1020210,14850,42.44,-76.5
26696,85747,32.1,-110.68
56450,45405,39.77,-84.19
1585813,60640,41.83,-87.68
1407546,97214,45.51,-122.64
26708,99775,64.86,-147.82
29049,44203,41.01,-81.6
26715,44203,41.01,-81.6
26720,45424,39.77,-84.19
26721,47374,39.82,-84.88
55716,98121,47.61,-122.34
1765837,15217,40.43,-79.97
1013618,77494,29.79,-95.82
1185589,47401,39.16,-86.52
26772,7656,41.03,-74.04
1585753,19343,40.09,-75.77
1247211,47374,39.82,-84.88
26785,48103,42.27,-83.73
26787,48103,42.27,-83.73
26816,1354,42.7,-72.43
26818,47371,40.43,-84.98
51147,60073,42.34,-88.11
49391,60073,42.34,-88.11
48155,20011,38.89,-77.03
66999,46268,39.77,-86.14
26828,21122,39.11,-76.55
37981,2131,42.28,-71.13
26840,20008,38.89,-77.03
26847,20815,38.98,-77.08
37980,18974,40.21,-75.07
26850,97221,45.49,-122.72
39182,45036,39.42,-84.21
26856,54665,43.55,-90.88
26874,10605,41.02,-73.75
26878,47374,39.82,-84.88
1009931,60622,41.83,-87.68
26883,47374,39.82,-84.88
26887,47374,39.82,-84.88
1580213,60091,42.07,-87.72
16685,43747,39.85,-81.09
29011,34109,26.14,-81.79
26920,62966,37.76,-89.33
26922,91360,34.21,-118.88
49515,85711,32.21,-110.88
48157,60202,42.04,-87.68
26929,1002,42.37,-72.52
54561,10463,40.84,-73.87
1719618,60657,41.83,-87.68
26933,80022,39.86,-104.86
26936,20878,39.14,-77.21
1416225,60640,41.83,-87.68
1531295,29607,34.83,-82.37
26957,48103,42.27,-83.73
51874,46163,39.72,-85.89
26963,68333,40.62,-96.95
26975,28209,35.19,-80.83
1065554,48103,42.27,-83.73
47961,98115,47.68,-122.28
1532388,47408,39.16,-86.52
45756,21702,39.42,-77.41
1462970,14850,42.44,-76.5
26994,13139,42.73,-76.61
39184,48864,42.7,-84.41
26996,13139,42.73,-76.61
26997,13026,42.75,-76.7
27000,48864,42.7,-84.41
27002,48864,42.7,-84.41
50987,53714,43.07,-89.38
1686816,62711,39.76,-89.72
1584271,60647,41.83,-87.68
53460,33143,25.77,-80.2
45757,2446,42.32,-71.14
27026,10024,40.71,-73.99
16790,11215,40.64,-73.94
45819,60637,41.83,-87.68
53498,47374,39.82,-84.88
19993,19041,40,-75.31
34812,47374,39.82,-84.88
39185,30506,34.29,-83.83
27063,22101,38.94,-77.19
48163,60202,42.04,-87.68
27080,43450,41.4,-83.45
35050,10027,40.71,-73.99
27086,30038,33.71,-84.1
27087,30362,33.76,-84.42
27096,31206,32.83,-83.65
51770,97219,45.45,-122.69
1007904,47374,39.82,-84.88
37976,47374,39.82,-84.88
27125,6119,41.75,-72.74
27127,44050,41.23,-82.12
1559850,48104,42.27,-83.73
37975,19146,39.95,-75.16
37932,19146,39.95,-75.16
27131,92692,33.6,-117.64
46284,7072,40.82,-74.06
27155,46807,41.07,-85.13
33842,45103,39.07,-84.18
27159,20008,38.89,-77.03
48165,60068,42.01,-87.84
1475688,62711,39.76,-89.72
1405546,20002,38.89,-77.03
1471765,45327,39.63,-84.36
27205,66503,39.19,-96.59
51842,46933,40.48,-85.6
38880,47374,39.82,-84.88
37974,46268,39.77,-86.14
1582827,47909,40.41,-86.87
27255,43220,39.98,-82.98
1408241,30305,33.83,-84.38
55423,47374,39.82,-84.88
27258,87104,35.11,-106.62
27268,32444,30.24,-85.65
27270,40370,38.39,-84.53
27279,2540,41.56,-70.62
27278,46240,39.77,-86.14
64066,46208,39.77,-86.14
1412640,60647,41.83,-87.68
1110656,74104,36.12,-95.91
1384329,30305,33.83,-84.38
39188,43023,40.07,-82.5
59599,19144,39.95,-75.16
27366,3275,43.13,-71.45
56498,4473,44.88,-68.68
49246,47404,39.16,-86.52
20912,14850,42.44,-76.5
27423,87104,35.11,-106.62
27432,80549,40.7,-105
27442,77009,29.76,-95.38
1520292,97214,45.51,-122.64
27447,10024,40.71,-73.99
1022682,20910,39.01,-77.02
27482,6107,41.75,-72.74
27481,45103,39.07,-84.18
37964,7030,40.74,-74.02
27498,80206,39.76,-104.87
1248842,46220,39.77,-86.14
1658327,11226,40.64,-73.94
1419087,15235,40.43,-79.97
27507,95630,38.67,-121.14
53220,46032,39.96,-86.1
38545,19103,39.95,-75.16
1864692,48104,42.27,-83.73
27539,46952,40.54,-85.66
1011761,60202,42.04,-87.68
27541,48823,42.73,-84.48
27543,43125,39.86,-82.89
1175149,60647,41.83,-87.68
36675,98116,47.57,-122.4
27563,12585,41.71,-73.7
1752397,47304,40.19,-85.39
27593,1002,42.37,-72.52
1747624,48104,42.27,-83.73
27605,2138,42.37,-71.11
6863,47374,39.82,-84.88
27653,1002,42.37,-72.52
1406543,46219,39.77,-86.14
27656,15217,40.43,-79.97
27661,2494,42.28,-71.24
27663,76102,32.75,-97.33
27664,47401,39.16,-86.52
1634655,60657,41.83,-87.68
1007960,60622,41.83,-87.68
51079,92129,32.96,-117.12
39191,97267,45.4,-122.61
39192,85711,32.21,-110.88
27679,97333,44.46,-123.34
27688,32308,30.45,-84.28
55485,94110,37.74,-122.41
54474,28806,35.57,-82.54
1527933,47562,38.84,-86.98
27703,27516,35.92,-79.04
1017168,15209,40.43,-79.97
27723,10025,40.71,-73.99
27725,95667,38.73,-120.8
27752,46807,41.07,-85.13
27753,32207,30.33,-81.65
27754,32207,30.33,-81.65
55701,98177,47.73,-122.37
1073021,46220,39.77,-86.14
1012716,60657,41.83,-87.68
27797,6107,41.75,-72.74
48209,46240,39.77,-86.14
27799,47374,39.82,-84.88
38225,44050,41.23,-82.12
40451,44050,41.23,-82.12
48210,22902,38.03,-78.48
27813,2130,42.3,-71.11
1132559,46142,39.61,-86.11
13751,17015,40.15,-77.26
27835,47374,39.82,-84.88
1012504,75474,32.9,-96.13
54612,20010,38.89,-77.03
55557,45701,39.32,-82.09
53414,98136,47.53,-122.39
1628735,77479,29.61,-95.61
101004344,1002,42.37,-72.52
27866,1002,42.37,-72.52
1067802,60618,41.83,-87.68
27908,32444,30.24,-85.65
1417978,47401,39.16,-86.52
27912,47408,39.16,-86.52
27911,47408,39.16,-86.52
2344311,46227,39.77,-86.14
56496,1002,42.37,-72.52
1686280,78731,30.26,-97.74
1480793,2130,42.3,-71.11
47869,20904,39.01,-77.02
27933,80206,39.76,-104.87
27936,60613,41.83,-87.68
1196185,2144,42.39,-71.1
27958,47374,39.82,-84.88
27974,70435,30.47,-90.11
59575,19380,39.95,-75.6
27991,19380,39.95,-75.6
27992,19380,39.95,-75.6
101000422,2140,42.37,-71.11
33775,20772,38.81,-76.75
1601387,32960,27.64,-80.39
1751779,45113,39.4,-83.98
25894,40502,38.04,-84.45
1128771,2139,42.37,-71.11
55616,47374,39.82,-84.88
28055,46140,39.79,-85.77
28056,46619,41.67,-86.26
1196186,27516,35.92,-79.04
1632403,48103,42.27,-83.73
1677463,48103,42.27,-83.73
1007285,46807,41.07,-85.13
28094,45242,39.09,-84.51
28108,20902,39.01,-77.02
37955,19081,39.9,-75.34
28114,47374,39.82,-84.88
28113,47374,39.82,-84.88
1011895,20910,39.01,-77.02
32651,4210,44.08,-70.24
1253303,97301,44.9,-122.92
1134376,46947,40.75,-86.35
38484,20812,38.96,-77.14
1011685,47374,39.82,-84.88
37950,95692,39.04,-121.39
49323,20904,39.01,-77.02
1011623,47909,40.41,-86.87
26510,92373,34,-117.12
28170,47201,39.21,-85.91
42128,19144,39.95,-75.16
28191,46112,39.84,-86.39
28223,14721,42,-78.27
55476,46033,39.96,-86.1
55628,64114,39.09,-94.58
1414886,15201,40.43,-79.97
101000729,14850,42.44,-76.5
1891383,48176,42.17,-83.78
101000150,2559,41.69,-70.63
28254,47374,39.82,-84.88
1711715,47374,39.82,-84.88
51851,10022,40.71,-73.99
28298,33176,25.77,-80.2
28292,97219,45.45,-122.69
48063,40207,38.22,-85.74
28290,41017,39.02,-84.56
28293,44256,41.13,-81.86
28349,8097,39.81,-75.15
1635976,47394,40.17,-84.97
28302,47374,39.82,-84.88
1577556,94563,37.89,-122.19
28345,20170,38.96,-77.38
1147605,47374,39.82,-84.88
1688046,46142,39.61,-86.11
28361,98115,47.68,-122.28
1584284,47374,39.82,-84.88
28368,47374,39.82,-84.88
33884,46240,39.77,-86.14
48215,53711,43.07,-89.38
1041300,40207,38.22,-85.74
28410,45338,39.84,-84.54
21315,83709,43.54,-116.29
28127,46033,39.96,-86.1
51184,60548,41.64,-88.62
1067647,48103,42.27,-83.73
28422,48103,42.27,-83.73
1069406,1062,42.32,-72.67
62943,1062,42.32,-72.67
28434,53704,43.07,-89.38
1100264,45140,39.26,-84.27
1633759,45056,39.5,-84.74
55467,17325,39.83,-77.23
28451,22311,38.82,-77.08
39201,23860,37.29,-77.29
28476,53711,43.07,-89.38
28477,51537,41.65,-95.32
53226,1860,42.83,-71
1007164,47408,39.16,-86.52
55518,47408,39.16,-86.52
101000238,5045,43.91,-72.19
28512,38138,35.08,-89.79
28514,38138,35.08,-89.79
1012175,47006,39.29,-85.21
28527,47374,39.82,-84.88
28528,47374,39.82,-84.88
1468622,47404,39.16,-86.52
35054,47374,39.82,-84.88
38443,47374,39.82,-84.88
37942,20910,39.01,-77.02
1012546,27705,35.98,-78.91
28542,54913,44.26,-88.39
28552,5443,44.13,-73.08
28565,27910,36.28,-76.98
39203,53714,43.07,-89.38
1008523,18017,40.62,-75.36
28573,49720,45.31,-85.25
28575,46220,39.77,-86.14
28576,46391,41.53,-86.9
2005659,77009,29.76,-95.38
37940,11743,40.87,-73.4
1852977,37356,35.24,-85.84
101004607,45424,39.77,-84.19
1008592,62451,39,-87.61
53505,47006,39.29,-85.21
28610,14722,42.2,-79.48
28611,14722,42.2,-79.48
35089,98117,47.68,-122.38
51873,46615,41.67,-86.26
28621,94301,37.44,-122.15
51885,53711,43.07,-89.38
55532,2131,42.28,-71.13
28647,46807,41.07,-85.13
53232,45383,39.95,-84.32
7282,19803,39.73,-75.53
28676,45220,39.09,-84.51
1414017,46947,40.75,-86.35
28679,96826,21.3,-157.85
28684,45387,39.79,-83.89
28691,4617,44.34,-68.68
1185106,84109,40.7,-111.71
28693,49101,41.95,-86.48
101000425,92120,32.79,-117.06
28707,48823,42.73,-84.48
28709,47401,39.16,-86.52
1586592,10025,40.71,-73.99
28719,46260,39.77,-86.14
1802921,11221,40.64,-73.94
1447845,27519,35.78,-78.79
25181,22030,38.85,-77.29
54590,46220,39.77,-86.14
1578377,46250,39.77,-86.14
51708,20910,39.01,-77.02
1484484,2909,41.82,-71.41
49517,94024,37.34,-122.11
1034603,46615,41.67,-86.26
1484491,46224,39.77,-86.14
1657518,20009,38.89,-77.03
28757,10022,40.71,-73.99
28760,20109,38.74,-77.48
1712000,47933,40.04,-86.89
28762,47401,39.16,-86.52
28787,19382,39.95,-75.6
1279628,4084,43.73,-70.55
28779,4084,43.73,-70.55
55649,28806,35.57,-82.54
28790,4037,44.01,-70.97
1681677,11216,40.64,-73.94
1023106,47374,39.82,-84.88
37935,12493,41.78,-73.96
28807,47331,39.65,-85.14
39223,47374,39.82,-84.88
1403121,19139,39.95,-75.16
1677478,55032,45.6,-92.98
68551,43202,39.98,-82.98
28878,46220,39.77,-86.14
28882,60647,41.83,-87.68
1635640,45056,39.5,-84.74
28895,20912,38.98,-77
1531760,80211,39.76,-104.87
1072946,11218,40.64,-73.94
1416270,23356,38,-75.41
1828211,2458,42.33,-71.2
1630714,15217,40.43,-79.97
36672,3227,43.83,-71.47
47930,1062,42.32,-72.67
1132789,47374,39.82,-84.88
39224,18058,40.88,-75.47
5254,83616,43.79,-116.38
28926,98103,47.67,-122.34
20281,10025,40.71,-73.99
28927,10025,40.71,-73.99
49351,8028,39.7,-75.11
28931,76126,32.75,-97.33
101000440,46310,41.16,-87.26
37925,53703,43.07,-89.38
28939,48103,42.27,-83.73
54660,44102,41.47,-81.67
53198,77578,29.48,-95.35
28947,46140,39.79,-85.77
28949,96817,21.3,-157.85
48055,20176,39.1,-77.55
1598831,87301,35.52,-108.73
28975,60657,41.83,-87.68
1582512,41030,38.78,-84.6
1151785,60613,41.83,-87.68
1407618,60613,41.83,-87.68
39066,47374,39.82,-84.88
1019205,14850,42.44,-76.5
46298,2446,42.32,-71.14
46299,19453,40.13,-75.49
38341,10023,40.71,-73.99
29022,31792,30.83,-83.97
101000444,87544,35.89,-106.28
1631681,46163,39.72,-85.89
29026,95070,37.25,-122.06
1248797,98115,47.68,-122.28
1583454,98107,47.66,-122.38
38979,20815,38.98,-77.08
16049,12466,41.9,-73.97
29054,94591,38.11,-122.2
1173847,48103,42.27,-83.73
29063,98026,47.83,-122.32
29073,45440,39.77,-84.19
55720,60637,41.83,-87.68
34709,11354,40.77,-73.84
29086,4032,43.85,-70.1
1583618,23188,37.27,-76.7
38091,20901,39.01,-77.02
29101,48105,42.27,-83.73
29105,20902,39.01,-77.02
1750800,48104,42.27,-83.73
29110,18470,41.71,-75.49
1677668,46151,39.42,-86.42
29119,15243,40.43,-79.97
48220,10538,40.92,-73.75
33638,54913,44.26,-88.39
1130636,40204,38.22,-85.74
29053,98026,47.83,-122.32
29127,48105,42.27,-83.73
64461,46220,39.77,-86.14
54038,77379,30.06,-95.38
55636,46250,39.77,-86.14
29137,98012,47.84,-122.19
37923,47374,39.82,-84.88
1755391,55104,44.94,-93.1
29138,46033,39.96,-86.1
54536,47240,39.34,-85.48
29169,97404,44.1,-123.13
1601263,19119,39.95,-75.16
54500,45013,39.39,-84.56
51760,12946,44.28,-73.98
29200,8062,39.73,-75.22
33853,87104,35.11,-106.62
29213,6410,41.5,-72.9
1034144,32225,30.33,-81.65
29234,47331,39.65,-85.14
9230,81506,39.08,-108.55
29237,80123,39.59,-105.01
56395,46205,39.77,-86.14
29243,47346,39.91,-85.15
29246,46220,39.77,-86.14
1528505,2144,42.39,-71.1
29253,87544,35.89,-106.28
51148,1355,42.5,-72.33
48223,96151,38.94,-119.97
35999,47401,39.16,-86.52
30306,21234,39.38,-76.55
48224,41075,39.08,-84.45
33854,30038,33.71,-84.1
29298,14850,42.44,-76.5
1053515,19023,39.92,-75.26
29321,14850,42.44,-76.5
29339,46148,39.79,-85.52
29363,20910,39.01,-77.02
1583869,20011,38.89,-77.03
1404473,60659,41.83,-87.68
29398,19348,39.84,-75.71
101000452,98012,47.84,-122.19
1067036,46217,39.77,-86.14
29405,15217,40.43,-79.97
49328,46303,41.37,-87.43
1529963,2138,42.37,-71.11
1014499,19144,39.95,-75.16
33855,45701,39.32,-82.09
1013188,76001,32.69,-97.12
50570,76210,33.14,-97.06
33694,45701,39.32,-82.09
1011779,21037,38.9,-76.54
53376,5477,44.4,-73
1248291,33578,27.88,-82.33
1175446,98103,47.67,-122.34
29471,30305,33.83,-84.38
1718194,11215,40.64,-73.94
33877,27517,35.84,-79.03
1576559,7840,40.85,-74.82
56617,93001,34.33,-119.31
16007,2492,42.28,-71.24
29529,2492,42.28,-71.24
59381,23075,37.55,-77.32
29536,80002,39.82,-105.1
29539,8055,39.86,-74.82
29542,2021,42.15,-71.13
29560,54758,44.57,-91.21
101000454,47404,39.16,-86.52
1686544,46032,39.96,-86.1
34778,20002,38.89,-77.03
1410679,10027,40.71,-73.99
29612,48103,42.27,-83.73
29613,48103,42.27,-83.73
39227,40204,38.22,-85.74
29618,94513,37.87,-121.68
29620,94513,37.87,-121.68
29628,59806,46.91,-114.15
1967302,2537,41.73,-70.43
29634,1060,42.32,-72.67
26246,46140,39.79,-85.77
53377,44654,40.55,-81.91
48174,1062,42.32,-72.67
51846,28801,35.57,-82.54
29668,96826,21.3,-157.85
29683,20901,39.01,-77.02
1270388,45056,39.5,-84.74
29699,24018,37.27,-79.95
29704,53140,42.58,-87.85
1754082,37217,36.17,-86.78
29711,4849,44.28,-69
10740,44406,41.02,-80.76
39228,27106,36.1,-80.24
38876,27106,36.1,-80.24
29720,23188,37.27,-76.7
29722,75251,32.79,-96.76
29724,11501,40.74,-73.63
29730,94702,37.86,-122.28
1583603,74074,36.13,-97.07
29733,46733,40.83,-84.92
1585391,47374,39.82,-84.88
29736,47330,39.81,-84.99
1743062,20008,38.89,-77.03
29744,46131,39.49,-86.05
46305,98112,47.63,-122.29
29753,68108,41.26,-96.01
1095084,97214,45.51,-122.64
46336,92105,32.73,-117.08
53378,46260,39.77,-86.14
29779,43130,39.72,-82.59
1086199,53703,43.07,-89.38
29792,46038,39.95,-86.02
29796,27410,36.07,-79.82
29798,45387,39.79,-83.89
51043,97601,42.31,-122.07
29801,27410,36.07,-79.82
34780,62810,38.23,-88.73
38586,46989,40.46,-85.51
14007,47330,39.81,-84.99
29823,46240,39.77,-86.14
54594,2145,42.39,-71.1
1257952,20912,38.98,-77
29829,2879,41.45,-71.51
29830,20910,39.01,-77.02
1484615,20011,38.89,-77.03
36307,48504,43.02,-83.69
29854,28714,35.91,-82.29
29858,2130,42.3,-71.11
29862,1002,42.37,-72.52
1480821,84341,41.85,-111.7
29877,23504,36.84,-76.28
29881,23504,36.84,-76.28
33947,42103,36.97,-86.44
39229,21702,39.42,-77.41
29889,19087,40.06,-75.4
29894,94061,37.46,-122.24
29908,47374,39.82,-84.88
29921,55406,44.96,-93.26
54408,46205,39.77,-86.14
51931,19510,40.44,-75.87
12162,45013,39.39,-84.56
101000630,4011,43.91,-69.96
55445,46163,39.72,-85.89
54580,46163,39.72,-85.89
29961,10514,41.17,-73.77
1592792,92120,32.79,-117.06
1124679,50112,41.74,-92.72
1022756,46205,39.77,-86.14
29964,46217,39.77,-86.14
1417930,47374,39.82,-84.88
29979,47374,39.82,-84.88
29989,19081,39.9,-75.34
29991,46217,39.77,-86.14
29994,19320,39.98,-75.81
1538519,45320,39.74,-84.63
48179,47909,40.41,-86.87
1178096,17055,40.21,-77
22798,47374,39.82,-84.88
37911,55407,44.96,-93.26
30032,98416,47.26,-122.48
1101464,77840,30.6,-96.31
37431,47404,39.16,-86.52
1865056,46205,39.77,-86.14
30043,20689,38.64,-76.57
38445,60422,41.53,-87.68
30045,10023,40.71,-73.99
1679451,20815,38.98,-77.08
37910,47401,39.16,-86.52
33800,97201,45.5,-122.69
1314087,19103,39.95,-75.16
30134,47374,39.82,-84.88
30143,19382,39.95,-75.6
1007195,43203,39.98,-82.98
1061268,19401,40.12,-75.33
30145,19382,39.95,-75.6
55590,2144,42.39,-71.1
48183,5651,44.28,-72.49
35176,19380,39.95,-75.6
30161,30214,33.44,-84.46
30168,46220,39.77,-86.14
30169,3256,43.6,-71.65
1413925,21224,39.3,-76.61
1686461,45056,39.5,-84.74
1466547,20902,39.01,-77.02
1468636,46205,39.77,-86.14
101006389,22601,39.17,-78.17
101000771,11238,40.64,-73.94
30193,95448,38.63,-122.89
1720240,45056,39.5,-84.74
30203,34429,28.9,-82.59
30218,3043,42.98,-71.8
33858,47231,38.89,-85.51
1412110,8008,39.55,-74.24
1126389,8008,39.55,-74.24
30259,21702,39.42,-77.41
30274,20833,39.17,-77.05
48189,40502,38.04,-84.45
30282,87505,35.67,-105.95
30285,45424,39.77,-84.19
1014355,60201,42.04,-87.68
39234,60201,42.04,-87.68
30292,46220,39.77,-86.14
51129,6119,41.75,-72.74
37432,46151,39.42,-86.42
54558,63116,38.63,-90.24
30233,5673,44.18,-72.82
35115,47374,39.82,-84.88
1067441,95521,40.85,-124.05
54503,46260,39.77,-86.14
1750394,48176,42.17,-83.78
30315,18041,40.4,-75.5
54518,60202,42.04,-87.68
34758,94901,37.97,-122.5
30329,30004,34.06,-84.27
7224,5495,44.43,-73.07
30345,20910,39.01,-77.02
1256297,3254,43.75,-71.39
1126327,47374,39.82,-84.88
1580411,7652,40.94,-74.07
38256,20170,38.96,-77.38
1528826,53711,43.07,-89.38
1660254,53705,43.07,-89.38
53239,53523,43,-89.01
55441,77479,29.61,-95.61
55630,40219,38.22,-85.74
1017182,40219,38.22,-85.74
30369,14850,42.44,-76.5
30376,97201,45.5,-122.69
30388,44663,40.48,-81.44
1183593,2446,42.32,-71.14
1036379,60622,41.83,-87.68
30401,27517,35.84,-79.03
1070914,2130,42.3,-71.11
38590,19081,39.9,-75.34
30406,4032,43.85,-70.1
30407,47374,39.82,-84.88
1475488,53703,43.07,-89.38
1740204,47374,39.82,-84.88
30412,44670,40.8,-81.15
1018914,22030,38.85,-77.29
1128718,19143,39.95,-75.16
1175265,14729,42.4,-78.74
36934,20912,38.98,-77
36706,47201,39.21,-85.91
30434,27705,35.98,-78.91
37901,54115,44.43,-88.07
1584804,7042,40.82,-74.21
30450,10023,40.71,-73.99
1585310,66202,38.9,-94.68
34800,47243,38.71,-85.47
27025,19382,39.95,-75.6
30486,46220,39.77,-86.14
1870097,47374,39.82,-84.88
30497,98115,47.68,-122.28
1583689,55104,44.94,-93.1
1182773,47374,39.82,-84.88
30519,14850,42.44,-76.5
30525,23192,37.81,-77.67
30527,13326,42.7,-74.92
1329173,47408,39.16,-86.52
30548,19119,39.95,-75.16
30563,19119,39.95,-75.16
30567,43202,39.98,-82.98
1252844,48104,42.27,-83.73
1222242,27516,35.92,-79.04
30589,46069,40.13,-86.21
30596,46151,39.42,-86.42
30600,46733,40.83,-84.92
30603,11050,40.82,-73.68
46313,2130,42.3,-71.11
30613,45506,39.92,-83.79
1111819,60640,41.83,-87.68
49319,1730,42.48,-71.26
31465,80206,39.76,-104.87
1416520,15201,40.43,-79.97
18547,6824,41.13,-73.28
101000471,99517,61.19,-149.94
1018450,46241,39.77,-86.14
30664,7054,40.85,-74.4
33859,20912,38.98,-77
37888,40213,38.22,-85.74
34782,19034,40.13,-75.19
49345,55406,44.96,-93.26
29641,60643,41.83,-87.68
38447,80206,39.76,-104.87
30714,17055,40.21,-77
32809,17055,40.21,-77
29006,3455,42.9,-72.21
30724,22311,38.82,-77.08
30719,47374,39.82,-84.88
54404,20009,38.89,-77.03
30733,46795,41.52,-85.36
30736,46140,39.79,-85.77
30739,46033,39.96,-86.1
30411,4083,43.46,-70.8
50571,40204,38.22,-85.74
33640,44026,41.52,-81.34
30765,45322,39.86,-84.3
30772,59718,45.65,-111.17
1657400,11354,40.77,-73.84
54479,45040,39.36,-84.3
30800,53223,43.06,-87.96
30794,28804,35.57,-82.54
1345746,19320,39.98,-75.81
1928163,44140,41.48,-81.92
30801,53223,43.06,-87.96
39237,44256,41.13,-81.86
30829,47330,39.81,-84.99
1660263,47933,40.04,-86.89
30839,47330,39.81,-84.99
1521103,2138,42.37,-71.11
30872,47374,39.82,-84.88
30877,46205,39.77,-86.14
1688145,19143,39.95,-75.16
1015990,47374,39.82,-84.88
30901,47374,39.82,-84.88
1406973,47374,39.82,-84.88
30933,72210,34.72,-92.35
1751250,47394,40.17,-84.97
30949,32224,30.33,-81.65
30953,8323,39.39,-75.36
16201,87043,35.32,-106.46
30960,47362,39.92,-85.36
8822,27858,35.59,-77.37
30979,15235,40.43,-79.97
1196227,44118,41.47,-81.67
30991,53934,43.97,-89.82
31001,17557,40.1,-76.09
31005,2139,42.37,-71.11
31498,60202,42.04,-87.68
2037967,16801,40.79,-77.85
1688103,20814,38.98,-77.12
1022436,97219,45.45,-122.69
31042,75230,32.79,-96.76
1527319,27514,35.92,-79.04
31043,50219,41.4,-92.91
31044,50219,41.4,-92.91
31048,45405,39.77,-84.19
55666,17815,41,-76.45
31057,47394,40.17,-84.97
1740179,14850,42.44,-76.5
48185,48823,42.73,-84.48
51859,47374,39.82,-84.88
1153649,60618,41.83,-87.68
31096,49640,44.66,-86.02
1474396,19010,40.02,-75.31
31122,46140,39.79,-85.77
31125,34477,29.18,-82.13
31126,10023,40.71,-73.99
23484,2492,42.28,-71.24
31132,27514,35.92,-79.04
31136,94044,37.6,-122.45
56530,15201,40.43,-79.97
1248216,94110,37.74,-122.41
31148,20814,38.98,-77.12
46318,13641,44.32,-75.97
31170,53705,43.07,-89.38
1754532,47374,39.82,-84.88
1845522,47394,40.17,-84.97
31172,97404,44.1,-123.13
1174799,96755,20.23,-155.81
31181,46902,40.47,-86.13
1578323,47374,39.82,-84.88
1750010,60657,41.83,-87.68
101000488,97214,45.51,-122.64
34414,46260,39.77,-86.14
1893542,48103,42.27,-83.73
1410031,21030,39.47,-76.63
31223,19958,38.76,-75.17
31228,47371,40.43,-84.98
55567,34102,26.14,-81.79
31232,19803,39.73,-75.53
34318,94563,37.89,-122.19
31233,46112,39.84,-86.39
31234,46112,39.84,-86.39
1468042,11215,40.64,-73.94
31241,47374,39.82,-84.88
31245,33496,26.37,-80.1
48196,27705,35.98,-78.91
31252,98275,47.91,-122.3
1585980,47541,38.24,-87.03
31266,47541,38.24,-87.03
